ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2018.0,23,TACNA,01,TACNA,01,TACNA,19255,00038,7,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,100,4000.0,Manual?,Cisterna,
2018.0,23,TACNA,01,TACNA,01,TACNA,19255,00038,7,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,015,1200.0,Manual?,Cisterna,
2018.0,23,TACNA,01,TACNA,01,TACNA,19255,00038,7,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,0.0,0.0,100,5000.0,Manual?,Cisterna,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00001,2,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,24.0,7.0,3.0,720,260400.0,Manual?,Manantial,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00002,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,17.0,0.0,2.0,348,223200.0,Manual?,Pozo,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00003,4,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,5.0,4.0,0.0,684,68400.0,Manual?,Pozo,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00014,6,Granjas y Establos,Completa,Selva,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,1.0,0.0,1.0,000,150.0,Manual?,Manantial,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00014,6,Granjas y Establos,Completa,Selva,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,10.0,0.0,0.0,281,2810.0,Manual?,Manantial,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00014,6,Granjas y Establos,Completa,Selva,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,3.0,0.0,190,6540.0,Manual?,Manantial,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00018,7,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,0.0,0.0,068,4725.0,Manual?,Pozo,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00026,8,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,0.0,0.0,050,3024.0,Manual?,Pozo,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00026,8,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,004,200.0,Manual?,Pozo,
2018.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00028,10,Granjas y Establos,Completa,Selva,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,8.0,0.0,0.0,326,3256.0,Manual?,Pozo,
2018.0,16,LORETO,05,REQUENA,01,REQUENA,90011,00002,1,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,2.0,0.0,120,8400.0,Manual?,Río/riachuelo,
2018.0,16,LORETO,06,UCAYALI,06,VARGAS GUERRA,90012,00002,3,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,006,480.0,Manual?,Pozo,
2018.0,16,LORETO,06,UCAYALI,01,CONTAMANA,90014,00005,9,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,1.0,0.0,064,8000.0,Manual?,Pozo,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,90015,00001,6,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,0.0,0.0,240,28000.0,Manual?,Pozo,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,90015,00001,6,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,8.0,1.0,0.0,900,108000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,90018,00002,3,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,11.0,3.0,1.0,700,150000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,12,VIRU,02,CHAO,90019,00001,11,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores abuelos de engorde,16.0,0.0,2.0,200,110000.0,Manual?,Cisterna,
2018.0,02,ANCASH,18,SANTA,08,SANTA,90020,00003,2,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,200,25.0,Manual?,Pozo,
2018.0,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,90022,00001,2,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,060,1500.0,Manual?,Río/riachuelo,
2018.0,02,ANCASH,12,HUAYLAS,05,MATO,90024,00004,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,006,300.0,Manual?,Manantial,
2018.0,02,ANCASH,20,YUNGAY,01,YUNGAY,90026,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,008,1570.0,Manual?,Red pública,
2018.0,02,ANCASH,20,YUNGAY,03,MANCOS,90027,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,020,1800.0,Manual?,Otro,
2018.0,02,ANCASH,20,YUNGAY,03,MANCOS,90027,00002,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,002,6.0,Manual?,Red pública,
2018.0,02,ANCASH,20,YUNGAY,07,SHUPLUY,90029,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,1.0,0.0,005,16.0,Manual?,Red pública,
2018.0,02,ANCASH,20,YUNGAY,07,SHUPLUY,90029,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,2.0,0.0,010,550.0,Manual?,Otro,
2018.0,02,ANCASH,20,YUNGAY,07,SHUPLUY,90029,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,1.0,0.0,003,150.0,Manual?,Red pública,
2018.0,02,ANCASH,20,YUNGAY,07,SHUPLUY,90029,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,1.0,0.0,003,150.0,Manual?,Red pública,
2018.0,02,ANCASH,20,YUNGAY,02,CASCAPARA,90030,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,011,1200.0,Manual?,Red pública,
2018.0,02,ANCASH,10,HUARI,01,HUARI,90039,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,1.0,0.0,040,27.0,Automatico?,Manantial,
2018.0,02,ANCASH,10,HUARI,01,HUARI,90039,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,3.0,0.0,028,1550.0,Manual?,Otro,
2018.0,02,ANCASH,10,HUARI,01,HUARI,90039,00002,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,015,600.0,Manual?,Otro,
2018.0,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,90047,00002,7,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,6.0,0.0,0.0,300,100.0,Manual?,Cisterna,
2018.0,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,90047,00002,7,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,2.0,0.0,0.0,150,160.0,Manual?,Cisterna,
2018.0,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,90047,00002,7,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,5.0,0.0,0.0,040,4000.0,Manual?,Cisterna,
2018.0,10,HUÁNUCO,01,HUANUCO,11,PILLCO MARCA,90047,00003,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,050,25.0,Manual?,Pozo,
2018.0,10,HUÁNUCO,02,AMBO,05,HUACAR,90049,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,005,200.0,Manual?,Otro,
2018.0,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,90050,00001,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,5.0,9.0,2.0,190,167000.0,Manual?,Cisterna,
2018.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,90052,00002,4,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,17.0,0.0,1.0,674,117180.0,Manual?,Pozo,
2018.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,90052,00017,5,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,078,6240.0,Manual?,Pozo,
2018.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,90053,00001,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,11.0,4.0,2.0,250,145000.0,Automatico?,Pozo,
2018.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,90053,00008,4,Granjas y Establos,Completa,Selva,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,10.0,0.0,0.0,800,2396.0,Manual?,Pozo,
2018.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,90053,00009,5,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,2.0,0.0,225,15785.0,Manual?,Pozo,
2018.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,90053,00012,6,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,5.0,0.0,360,21600.0,Manual?,Pozo,
2018.0,12,JUNÍN,04,JAUJA,12,JULCAN,90058,00001,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,021,910.0,Manual?,Red pública,
2018.0,12,JUNÍN,04,JAUJA,31,SINCOS,90060,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,075,3800.0,Manual?,Red pública,
2018.0,12,JUNÍN,04,JAUJA,31,SINCOS,90060,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,001,24.0,Manual?,Red pública,
2018.0,12,JUNÍN,09,CHUPACA,04,HUACHAC,90061,00001,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,065,3900.0,Manual?,Red pública,
2018.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,90061,00004,4,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,050,39.0,Manual?,Red pública,
2018.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,90061,00005,5,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,12.0,0.0,0.0,060,48.0,Manual?,Red pública,
2018.0,15,LIMA,06,HUARAL,01,HUARAL,90066,00001,19,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,6.0,0.0,0.0,300,176.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,90068,00001,17,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,11.0,2.0,0.0,497,170.0,Manual?,Pozo,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,90068,00004,18,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,100,35.0,Manual?,Manantial,
2018.0,15,LIMA,06,HUARAL,04,AUCALLAMA,90068,00004,18,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,1.0,0.0,013,47.0,Manual?,Manantial,
2018.0,15,LIMA,01,LIMA,06,CARABAYLLO,90069,00001,7,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,51.0,49.0,9.0,100,831200.0,Manual?,Cisterna,
2018.0,15,LIMA,01,LIMA,06,CARABAYLLO,90069,00001,7,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,26.0,0.0,1.0,950,78000.0,Manual?,Cisterna,
2018.0,15,LIMA,01,LIMA,06,CARABAYLLO,90069,00002,8,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,250.0,40.0,1.0,000,2500.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,07,HUAROCHIRI,14,RICARDO PALMA,90076,00001,1,Granjas Avícolas,Completa,Sierra,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,0.0,0.0,500,12600.0,Automatico?,Red pública,
2018.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00005,15,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,140,93.0,Manual?,Pozo,
2018.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00007,16,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,0.0,0.0,027,18.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00007,16,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,001,50.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00007,16,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,1.0,0.0,0.0,001,20.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,05,CAÑETE,04,CERRO AZUL,90080,00001,8,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,200,84.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,05,CAÑETE,04,CERRO AZUL,90080,00001,8,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,001,50.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,05,CAÑETE,07,IMPERIAL,90082,00002,2,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,0.0,300,61.0,Automatico?,Cisterna,
2018.0,15,LIMA,05,CAÑETE,07,IMPERIAL,90082,00003,3,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,7.0,0.0,0.0,078,52.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,05,CAÑETE,07,IMPERIAL,90082,00003,3,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,005,18.0,Manual?,Río/riachuelo,
2018.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,90083,00001,25,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,0.0,2.0,000,198.0,Manual?,Río/riachuelo,
2018.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,90086,00002,11,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,2.0,0.0,408,35000.0,Manual?,Cisterna,
2018.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,90089,00001,9,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,0.0,0.0,720,60000.0,Manual?,Cisterna,
2018.0,11,ICA,05,PISCO,07,SAN CLEMENTE,90092,00001,4,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,0.0,3.0,380,177000.0,Manual?,Cisterna,
