ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2022.0,08,CUSCO,05,CANAS,05,LAYO,16547,00126,12,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,05,CANAS,05,LAYO,16547,00126,12,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,05,CANAS,05,LAYO,16547,00130,13,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,05,CANAS,05,LAYO,16547,00130,13,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,05,CANAS,05,LAYO,16547,00140,14,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,5.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,08,CUSCO,05,CANAS,05,LAYO,16547,00140,14,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,05,CANAS,05,LAYO,16547,00140,14,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00001,1,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109.0,14.0,000,ARROBA,01,11.5,0.0,000,,,,,14.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00001,1,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,MORON,4124.0,5.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,1.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00030,2,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,8.0,000,ARROBA,01,11.5,0.0,000,,,,,8.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00033,3,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,10.0,000,SACO,19,60.0,2.0,000,300.0,00,600.0,5.0,8.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00033,3,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,MORON,4124.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,4.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00036,4,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00036,4,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,MORON,4124.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00036,4,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00036,4,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA NATIVA,2615,CHUÑO,4109.0,3.0,000,SACO,19,50.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00036,4,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,TRIGO,2113,TRIGO RESBALADO,4138.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00046,5,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,5.0,000,CARGA,09,60.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00046,5,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00064,7,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,3.0,000,SACO,19,50.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00068,8,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PAPA AMARGA, PAPA NATIVA","2610,2615",CHUÑO,4109.0,4.0,500,SACO,19,50.0,1.0,000,250.0,00,250.0,5.0,3.0,000,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00068,8,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,MORON,4124.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00068,8,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00068,8,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108,JORA,4121.0,14.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,14.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00068,8,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00087,9,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,2.0,000,SACO,19,50.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00087,9,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,2.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00087,9,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104,MORON,4124.0,3.0,500,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00087,9,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,1.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00087,9,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108,JORA,4121.0,14.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,12.0,000,2.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00093,10,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109.0,4.0,000,CARGA,09,80.0,0.0,000,,,,,3.0,000,1.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00093,10,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,MORON,4124.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00098,11,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,10.0,000,ARROBA,01,11.5,5.0,000,60.0,00,300.0,5.2174,4.0,000,1.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00114,12,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,3.0,000,CARGA,09,60.0,0.0,000,,,,,2.0,000,1.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00116,13,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00121,14,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,4.0,000,SACO,19,50.0,0.0,500,250.0,00,125.0,5.0,3.0,300,0.0,200,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00121,14,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,MORON,4124.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,500,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00121,14,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,07,QUIÑOTA,16564,00138,15,Completa,Sierra,Sierra Sur,136.11644444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,8.0,000,ARROBA,01,11.5,0.0,000,,,,,6.0,000,2.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00005,1,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,50.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,50.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00005,1,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,100.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,95.0,000,5.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00005,1,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,100.0,000,LITRO,14,1.0,0.0,000,,,,,100.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00010,2,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00010,2,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,0.0,800,0.0,200,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00010,2,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,5.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00010,2,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA NATIVA,2615,CHUÑO,4109.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00013,3,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00013,3,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,0.0,800,0.0,200,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00013,3,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,16.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,12.0,000,4.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00025,4,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00026,5,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,500,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00026,5,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00026,5,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00026,5,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA BLANCA,2612,CHUÑO,4109.0,9.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,7.0,000,2.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00028,6,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,6.0,000,ARROBA,01,11.5,0.0,000,,,,,5.0,000,1.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00028,6,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,12.0,500,ARROBA,01,11.5,0.0,000,,,,,10.0,000,2.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00028,6,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,12.0,500,ARROBA,01,11.5,0.0,000,,,,,12.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00028,6,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00028,6,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,TRIGO,2113,HARINA DE TRIGO,4118.0,65.0,000,ARROBA,01,11.5,60.0,000,60.0,00,3600.0,5.2174,4.0,000,1.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00037,7,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,200,0.0,300,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00037,7,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00042,8,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,500,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00042,8,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,400,0.0,100,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00047,9,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00047,9,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,0.0,700,0.0,300,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00047,9,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00061,10,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,,3.0,000,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00061,10,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,0.0,800,0.0,200,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00064,11,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,0.0,800,0.0,200,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00064,11,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,,1.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00064,11,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,,0.0,500,0.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00064,11,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109.0,8.0,000,ARROBA,01,11.5,0.0,000,,,,,5.0,000,3.0,000,
2022.0,08,CUSCO,07,CHUMBIVILCAS,02,CAPACMARCA,16581,00106,12,Completa,Sierra,Sierra Sur,136.11644444444445,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,,1.0,000,0.0,000,
