ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00050,7,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00050,7,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00065,9,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00065,9,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00065,9,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,4.0,000,KILO,12,1.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00075,10,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,40.0,000,KILO,12,1.0,0.0,000,,,,40.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00075,10,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,06,COTARUSE,14970,00037,5,,Completa,Sierra,Sierra Sur,76.525,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,04,AYMARAES,06,COTARUSE,14970,00048,7,,Completa,Sierra,Sierra Sur,76.525,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00015,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00025,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00032,4,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,1.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00048,7,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,3.0,500,ARROBA,01,11.5,0.0,000,,,,3.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00055,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,JORA,4121.0,4.0,500,ARROBA,01,11.5,0.0,000,,,,4.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00062,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,217,ARROBA,01,11.5,0.0,000,,,,1.0,217,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00069,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,400,ARROBA,01,11.5,0.0,000,,,,0.0,400,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00083,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,2.0,087,ARROBA,01,11.5,0.0,000,,,,2.0,087,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14976,00099,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,SACO,19,96.0,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14983,00025,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,6.0,000,ARROBA,01,11.5,0.0,000,,,,6.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14983,00036,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,SACO,19,100.0,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14983,00065,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,1.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14983,00087,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,6.0,000,ARROBA,01,11.5,0.0,000,,,,6.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00007,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00007,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00018,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,7.0,000,ARROBA,01,11.5,4.0,000,60.0,00,240.0,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00018,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00023,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00023,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00031,4,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00031,4,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00031,4,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA BLANCA,2612,CHUÑO,4109.0,8.0,000,ARROBA,01,11.5,0.0,000,,,,8.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00044,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,8.0,000,ARROBA,01,11.5,6.0,000,64.0,00,384.0,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00044,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00044,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00056,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,6.0,000,ARROBA,01,11.5,2.0,000,50.0,00,100.0,4.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00056,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00056,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,01,11.5,0.0,000,,,,4.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00091,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,17.0,000,ARROBA,01,11.5,15.0,500,60.0,00,930.0,1.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00091,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00109,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,13.0,000,ARROBA,01,11.5,8.0,000,60.0,00,480.0,5.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00110,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,7.0,000,ARROBA,01,11.5,2.0,000,50.0,00,100.0,5.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00128,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,3.0,500,ARROBA,01,11.5,3.0,000,60.0,00,180.0,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00128,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00128,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00144,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,5.0,000,ARROBA,01,11.5,2.0,000,60.0,00,120.0,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00144,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00145,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,01,ABANCAY,15036,00031,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,01,ABANCAY,15036,00034,7,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,CHOCHOCA,4108.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00003,1,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,1.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00015,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00019,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,000,ARROBA,01,11.5,0.0,000,,,,1.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00025,4,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,6.0,000,ARROBA,01,11.5,0.0,000,,,,5.0,000,1.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00048,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00056,7,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,300,ARROBA,01,11.5,0.0,000,,,,0.0,300,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00056,7,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109.0,1.0,500,CARGA,09,80.0,0.0,000,,,,1.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00066,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,500,ARROBA,01,11.5,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00066,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615,CHUÑO,4109.0,2.0,500,CARGA,09,80.0,0.0,000,,,,2.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00081,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,200,ARROBA,01,11.5,0.0,000,,,,1.0,200,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00081,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,CARGA,09,80.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00082,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,800,ARROBA,01,11.5,0.0,000,,,,0.0,800,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00082,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615,CHUÑO,4109.0,0.0,500,CARGA,09,80.0,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00098,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,0.0,696,ARROBA,01,11.5,0.0,000,,,,0.0,696,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00098,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615,CHUÑO,4109.0,1.0,000,SACO,19,100.0,0.0,750,400.0,00,300.0,0.0,250,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00107,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00107,12,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615,CHUÑO,4109.0,2.0,000,CARGA,09,80.0,1.0,000,500.0,00,500.0,1.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00121,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,0.0,500,CARGA,09,80.0,0.0,000,,,,0.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00121,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,"MAIZ AMILACEO, PAPA BLANCA","2108,2612",JORA,4121.0,0.0,288,CARGA,09,80.0,0.0,000,,,,0.0,288,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00123,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,200,ARROBA,01,11.5,0.0,000,,,,1.0,200,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00123,14,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615,CHUÑO,4109.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15058,00004,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,1.0,500,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15058,00010,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"CEBADA GRANO, MAIZ AMILACEO","2104,2108",JORA,4121.0,3.0,478,ARROBA,01,11.5,0.0,000,,,,3.0,478,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15058,00010,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO RESBALADO,4138.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15058,00010,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15058,00027,5,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,JORA,4121.0,1.0,500,ARROBA,01,11.5,0.0,000,,,,1.0,500,0.0,000,
